senHouDec_y,senTemOA_y,senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,maxTemp_y,minTemp_y,meanTemp_y,senCCPow_y,senCCPow1_y,senCCPow2_y,senCCPow3_y,senCCPow4_y,senFanPow_y,senFanPow1_y,senFanPow2_y,senFanPow3_y,senFanPow4_y,senHeaPow_y,senHeaPow1_y,senHeaPow2_y,senHeaPow3_y,senHeaPow4_y,senPowCor_y,senPowPer1_y,senPowPer2_y,senPowPer3_y,senPowPer4_y,senPowTot_y,time,start_time,dr_start_time,dr_end_time,state,reward,action,thermal_discomfort_Z0,thermal_discomfort_Z1,thermal_discomfort_Z2,thermal_discomfort_Z3,thermal_discomfort_Z4,hvac_energy_Z0,hvac_energy_Z1,hvac_energy_Z2,hvac_energy_Z3,hvac_energy_Z4,power_pen,dr_power_limit,rewards_tdisc_Z0,rewards_tdisc_Z1,rewards_tdisc_Z2,rewards_tdisc_Z3,rewards_tdisc_Z4,rewards_energy_Z0,rewards_energy_Z1,rewards_energy_Z2,rewards_energy_Z3,rewards_energy_Z4,UpperSetp[core_zn],LowerSetp[core_zn],UpperSetp[perimeter_zn_1],LowerSetp[perimeter_zn_1],UpperSetp[perimeter_zn_2],LowerSetp[perimeter_zn_2],UpperSetp[perimeter_zn_3],LowerSetp[perimeter_zn_3],UpperSetp[perimeter_zn_4],LowerSetp[perimeter_zn_4],s0,s1,s2,s3,plug_power,hvac_power,reward_irl,reward_dqn,curr_agent_states_n
0.0,292.54999999999995,293.1499999999999,293.15,293.15000000000003,293.15,293.14999999999986,293.15000000000003,293.14999999999986,293.15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18057600.0,18057600,16.805832596435362,19.305523387476914,"[0.23529448 0.23529448 0.23529448 0.23529448 0.23529448 0.
 0.25       0.92902774 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,0,3,3850.0375366666663,0.12789442933743578,0.4914173232513237,-5.7400000000000006e-05,[[0.23529449 0.         0.25       0.93365735 0.        ]]
0.08333333333333333,292.5928592995169,294.4701725375744,294.79385359840563,294.93076329833696,294.7685558611522,295.2413901267055,295.2413901267055,294.4701725375744,294.84094708443496,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148914694814,0.026255983858607158,0.027023824688998246,0.025414201345523663,0.027630270529611894,0.0,0.0,0.0,0.0,0.0,0.021570148914694814,0.026255983858607158,0.027023824688998246,0.025414201345523663,0.027630270529611894,0.12789442933743578,18057900.0,18057600,16.805832596435362,19.305523387476914,"[0.31295168 0.33199176 0.34004527 0.33050364 0.35831743 0.00347222
 0.25       0.9243981  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,2,0,0,3,3850.0375366666663,0.12789442932309913,1.0833205826351986,-5.7400000000000006e-05,[[0.33476195 0.00347222 0.25       0.92902774 0.        ]]
0.16666666666666666,292.6457729468599,295.7820730147141,296.4241374334348,296.68683360409136,296.3737536587274,297.30382590106353,297.30382590106353,295.7820730147141,296.5141247224063,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201341939502,0.027630270526795765,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201341939502,0.027630270526795765,0.12789442932309913,18058200.0,18057600,16.805832596435362,19.305523387476914,"[0.3901223  0.4278908  0.44334352 0.42492706 0.47963718 0.00694444
 0.25       0.91976845 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.43318415 0.00694444 0.25       0.92439812 0.        ]]
0.25,292.70611413043474,296.35902073912507,296.7368994424717,296.87138337084394,296.70017738594987,297.17673049305296,297.17673049305296,296.35902073912507,296.7688422862887,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18058500.0,18057600,16.805832596435362,19.305523387476914,"[0.4240604  0.44628856 0.45419937 0.44412845 0.47216097 0.01041667
 0.25       0.91513884 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.44816756 0.01041667 0.25       0.91976845 0.        ]]
0.3333333333333333,292.7712560386473,296.93217135980535,297.0467713823593,297.0528226465022,297.0236063292609,297.05078928723935,297.0528226465022,296.93217135980535,297.0212322010334,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18058800.0,18057600,16.805832596435362,19.305523387476914,"[0.45777515 0.4645163  0.46487227 0.46315366 0.46475267 0.01388889
 0.25       0.9105092  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46301403 0.01388889 0.25       0.91513884 0.        ]]
0.4166666666666667,292.83857185990337,296.9215564811463,297.06038581032897,297.0851470530207,297.0341308802333,297.1357993829247,297.1357993829247,296.9215564811463,297.0474039215308,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18059100.0,18057600,16.805832596435362,19.305523387476914,"[0.45715073 0.46531716 0.46677372 0.46377277 0.46975327 0.01736111
 0.25       0.9058796  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.12789442932361117,1.0833205826351986,-5.7400000000000006e-05,[[0.46455355 0.01736111 0.25       0.91050923 0.        ]]
0.5,292.90543478260867,296.91080473027756,297.07360616061027,297.1165491033082,297.0442888316437,297.2191614378153,297.2191614378153,296.91080473027756,297.07288205273096,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.12789442932361117,18059400.0,18057600,16.805832596435362,19.305523387476914,"[0.4565183  0.46609485 0.4686209  0.46437028 0.4746569  0.02083333
 0.25       0.90124995 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46605225 0.02083333 0.25       0.90587962 0.        ]]
0.5833333333333334,292.96921799516906,296.9290698004399,297.07488191124446,297.12333559228694,297.0452248307729,297.29022415888323,297.29022415888323,296.9290698004399,297.09254725872546,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18059700.0,18057600,16.805832596435362,19.305523387476914,"[0.4575927  0.4661699  0.4690201  0.46442536 0.47883707 0.02430556
 0.25       0.89662033 0.        ]",-3.4696782999999995,"[1, 1, 1, 1, 1, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,0.16844166666666666,0.13748166666666667,0.12422583333333333,0.14109249999999998,0.1339775,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8287329999999999,-0.6764098,-0.6111911,-0.6941750999999999,-0.6591693,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,8462.626076672328,0.7999788479050828,-3.4696782999999995,[[0.46720901 0.02430556 0.25       0.90124995 0.        ]]
0.6666666666666666,293.02729468599034,294.64562370425205,294.69832713098276,293.73099608537194,294.6057650209858,293.64899027621647,294.69832713098276,293.64899027621647,294.2659404435618,1672.4983413787854,1344.7396799396245,1193.0518512014785,1377.5639027190523,1317.474042832623,348.7993701077673,305.0368449488494,297.65519851531843,315.5496997078504,290.257145320979,0.0,0.0,0.0,0.0,0.0,2021.2977114865528,1649.776524888474,1490.707049716797,1693.1136024269026,1607.731188153602,8462.626076672328,18060000.0,18057600,16.805832596435362,19.305523387476914,"[0.32327235 0.32637253 0.26947072 0.3209277  0.26464686 0.02777778
 0.25       0.8919907  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,1,0,0,3,3850.0375366666663,0.12789442914030705,0.4914173232513237,-5.7400000000000006e-05,[[0.30093803 0.02777778 0.25       0.89662033 0.        ]]
0.75,293.07703804347824,295.2226070694091,295.3836365826684,294.7576961885502,295.3115479335511,294.75509534768446,295.3836365826684,294.75509534768446,295.08611662437266,-0.0,-0.0,-0.0,-0.0,-0.0,0.02157014887296515,0.026255983819181376,0.027023824650852492,0.0254142013055859,0.027630270491722137,0.0,0.0,0.0,0.0,0.0,0.02157014887296515,0.026255983819181376,0.027023824650852492,0.0254142013055859,0.027630270491722137,0.12789442914030705,18060300.0,18057600,16.805832596435362,19.305523387476914,"[0.35721254 0.36668485 0.32986483 0.36244434 0.32971185 0.03125
 0.25       0.88736105 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,2,0,0,3,3850.0375366666663,0.12789442932361117,0.4914173232513237,-5.7400000000000006e-05,[[0.3491837  0.03125    0.25       0.89199072 0.        ]]
