senHouDec_y,senTemOA_y,senTemRoom_y,senTemRoom1_y,senTemRoom2_y,senTemRoom3_y,senTemRoom4_y,maxTemp_y,minTemp_y,meanTemp_y,senCCPow_y,senCCPow1_y,senCCPow2_y,senCCPow3_y,senCCPow4_y,senFanPow_y,senFanPow1_y,senFanPow2_y,senFanPow3_y,senFanPow4_y,senHeaPow_y,senHeaPow1_y,senHeaPow2_y,senHeaPow3_y,senHeaPow4_y,senPowCor_y,senPowPer1_y,senPowPer2_y,senPowPer3_y,senPowPer4_y,senPowTot_y,time,start_time,dr_start_time,dr_end_time,state,reward,action,thermal_discomfort_Z0,thermal_discomfort_Z1,thermal_discomfort_Z2,thermal_discomfort_Z3,thermal_discomfort_Z4,hvac_energy_Z0,hvac_energy_Z1,hvac_energy_Z2,hvac_energy_Z3,hvac_energy_Z4,power_pen,dr_power_limit,rewards_tdisc_Z0,rewards_tdisc_Z1,rewards_tdisc_Z2,rewards_tdisc_Z3,rewards_tdisc_Z4,rewards_energy_Z0,rewards_energy_Z1,rewards_energy_Z2,rewards_energy_Z3,rewards_energy_Z4,UpperSetp[core_zn],LowerSetp[core_zn],UpperSetp[perimeter_zn_1],LowerSetp[perimeter_zn_1],UpperSetp[perimeter_zn_2],LowerSetp[perimeter_zn_2],UpperSetp[perimeter_zn_3],LowerSetp[perimeter_zn_3],UpperSetp[perimeter_zn_4],LowerSetp[perimeter_zn_4],s0,s1,s2,s3,plug_power,hvac_power,reward_irl,reward_dqn,curr_agent_states_n
0.0,292.54999999999995,293.1499999999999,293.15,293.15000000000003,293.15,293.14999999999986,293.15000000000003,293.14999999999986,293.15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18057600.0,18057600,16.52243661219852,18.75457085282761,"[0.23529448 0.23529448 0.23529448 0.23529448 0.23529448 0.
 0.25       0.9132835  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,4,0,0,3,3850.0375366666663,0.12789442933743578,0.4914173232513237,-5.7400000000000006e-05,[[0.23529449 0.         0.25       0.91791314 0.        ]]
0.08333333333333333,292.5928592995169,294.4701725375744,294.79385359840563,294.93076329833696,294.7685558611522,295.2413901267055,295.2413901267055,294.4701725375744,294.84094708443496,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148914694814,0.026255983858607158,0.027023824688998246,0.025414201345523663,0.027630270529611894,0.0,0.0,0.0,0.0,0.0,0.021570148914694814,0.026255983858607158,0.027023824688998246,0.025414201345523663,0.027630270529611894,0.12789442933743578,18057900.0,18057600,16.52243661219852,18.75457085282761,"[0.31295168 0.33199176 0.34004527 0.33050364 0.35831743 0.00347222
 0.25       0.9086539  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,2,0,0,3,3850.0375366666663,0.12789442932309913,1.0833205826351986,-5.7400000000000006e-05,[[0.33476195 0.00347222 0.25       0.91328353 0.        ]]
0.16666666666666666,292.6457729468599,295.7820730147141,296.4241374334348,296.68683360409136,296.3737536587274,297.30382590106353,297.30382590106353,295.7820730147141,296.5141247224063,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201341939502,0.027630270526795765,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.025414201341939502,0.027630270526795765,0.12789442932309913,18058200.0,18057600,16.52243661219852,18.75457085282761,"[0.3901223  0.4278908  0.44334352 0.42492706 0.47963718 0.00694444
 0.25       0.90402424 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.43318415 0.00694444 0.25       0.90865391 0.        ]]
0.25,292.70611413043474,296.35902073912507,296.7368994424717,296.87138337084394,296.70017738594987,297.17673049305296,297.17673049305296,296.35902073912507,296.7688422862887,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18058500.0,18057600,16.52243661219852,18.75457085282761,"[0.4240604  0.44628856 0.45419937 0.44412845 0.47216097 0.01041667
 0.25       0.89939463 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.44816756 0.01041667 0.25       0.90402424 0.        ]]
0.3333333333333333,292.7712560386473,296.93217135980535,297.0467713823593,297.0528226465022,297.0236063292609,297.05078928723935,297.0528226465022,296.93217135980535,297.0212322010334,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18058800.0,18057600,16.52243661219852,18.75457085282761,"[0.45777515 0.4645163  0.46487227 0.46315366 0.46475267 0.01388889
 0.25       0.894765   0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46301403 0.01388889 0.25       0.89939463 0.        ]]
0.4166666666666667,292.83857185990337,296.9215564811463,297.06038581032897,297.0851470530207,297.0341308802333,297.1357993829247,297.1357993829247,296.9215564811463,297.0474039215308,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18059100.0,18057600,16.52243661219852,18.75457085282761,"[0.45715073 0.46531716 0.46677372 0.46377277 0.46975327 0.01736111
 0.25       0.89013535 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.12789442932361117,1.0833205826351986,-5.7400000000000006e-05,[[0.46455355 0.01736111 0.25       0.89476502 0.        ]]
0.5,292.90543478260867,296.91080473027756,297.07360616061027,297.1165491033082,297.0442888316437,297.2191614378153,297.2191614378153,296.91080473027756,297.07288205273096,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134219552,0.02763027052705178,0.12789442932361117,18059400.0,18057600,16.52243661219852,18.75457085282761,"[0.4565183  0.46609485 0.4686209  0.46437028 0.4746569  0.02083333
 0.25       0.88550574 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46605225 0.02083333 0.25       0.89013535 0.        ]]
0.5833333333333334,292.96921799516906,296.9290698004399,297.07488191124446,297.12333559228694,297.0452248307729,297.29022415888323,297.29022415888323,296.9290698004399,297.09254725872546,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390726,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18059700.0,18057600,16.52243661219852,18.75457085282761,"[0.4575927  0.4661699  0.4690201  0.46442536 0.47883707 0.02430556
 0.25       0.8808761  0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.12789442932335515,1.0833205826351986,-5.7400000000000006e-05,[[0.46720901 0.02430556 0.25       0.88550574 0.        ]]
0.6666666666666666,293.02729468599034,296.9471042001292,297.07600293881416,297.12978987775136,297.0460066536164,297.3600741744725,297.3600741744725,296.9471042001292,297.1117955689567,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148911878702,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932335515,18060000.0,18057600,16.52243661219852,18.75457085282761,"[0.45865354 0.46623582 0.46939975 0.46447134 0.4829459  0.02777778
 0.25       0.87624645 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46834126 0.02777778 0.25       0.88087612 0.        ]]
0.75,293.07703804347824,296.97032504399624,297.09585439148304,297.1489700489317,297.0651489739482,297.3935326441993,297.3935326441993,296.97032504399624,297.13476622051166,-0.0,-0.0,-0.0,-0.0,-0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.0,0.0,0.0,0.0,0.0,0.021570148912390723,0.02625598385553502,0.027023824686438123,0.02541420134245153,0.02763027052705178,0.12789442932386716,18060300.0,18057600,16.52243661219852,18.75457085282761,"[0.46001947 0.46740356 0.470528   0.46559736 0.48491403 0.03125
 0.25       0.87161684 0.        ]",-5.74e-05,"[0, 0, 0, 0, 0, 0.15, 0.15, 0.15, 0.15, 0.15, 288.15, 288.15, 288.15, 288.15, 288.15]",0,0,0,0,0,1.6666666666666667e-06,2.5e-06,2.5e-06,2.5e-06,2.5e-06,0.0,30000,-0.0,-0.0,-0.0,-0.0,-0.0,-8.2e-06,-1.23e-05,-1.23e-05,-1.23e-05,-1.23e-05,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,303.15,288.15,3,0,0,3,3850.0375366666663,0.1278944293238672,1.0833205826351986,-5.7400000000000006e-05,[[0.46969247 0.03125    0.25       0.87624645 0.        ]]
